year,period,periodName,value,state_cd,state_nm,type
2018,M02,February,389858.0,12,Florida,Employment
2018,M03,March,384850.0,12,Florida,Employment
2018,M04,April,378794.0,12,Florida,Employment
2018,M05,May,371705.0,12,Florida,Employment
2018,M06,June,363876.0,12,Florida,Employment
2018,M07,July,355997.0,12,Florida,Employment
2018,M08,August,350094.0,12,Florida,Employment
2018,M09,September,347291.0,12,Florida,Employment
2018,M10,October,347446.0,12,Florida,Employment
2018,M11,November,349341.0,12,Florida,Employment
2018,M12,December,351350.0,12,Florida,Employment
2019,M01,January,351694.0,12,Florida,Employment
2019,M02,February,349021.0,12,Florida,Employment
2019,M03,March,343940.0,12,Florida,Employment
2019,M04,April,337549.0,12,Florida,Employment
2019,M05,May,330948.0,12,Florida,Employment
2019,M06,June,324877.0,12,Florida,Employment
2019,M07,July,318402.0,12,Florida,Employment
2019,M08,August,311096.0,12,Florida,Employment
2019,M09,September,303781.0,12,Florida,Employment
2019,M10,October,297948.0,12,Florida,Employment
2019,M11,November,296723.0,12,Florida,Employment
2019,M12,December,297440.0,12,Florida,Employment
2020,M01,January,291383.0,12,Florida,Employment
2020,M02,February,290724.0,12,Florida,Employment
2020,M03,March,457308.0,12,Florida,Employment
2020,M04,April,1305832.0,12,Florida,Employment
2020,M05,May,1412370.0,12,Florida,Employment
2018,M01,January,9715663.0,12,Florida,Unemployment
2018,M02,February,9733243.0,12,Florida,Unemployment
2018,M03,March,9753654.0,12,Florida,Unemployment
2018,M04,April,9772198.0,12,Florida,Unemployment
2018,M05,May,9786582.0,12,Florida,Unemployment
2018,M06,June,9798986.0,12,Florida,Unemployment
2018,M07,July,9811796.0,12,Florida,Unemployment
2018,M08,August,9827109.0,12,Florida,Unemployment
2018,M09,September,9845567.0,12,Florida,Unemployment
2018,M10,October,9865690.0,12,Florida,Unemployment
2018,M11,November,9885052.0,12,Florida,Unemployment
2018,M12,December,9900101.0,12,Florida,Unemployment
2019,M01,January,9908830.0,12,Florida,Unemployment
2019,M02,February,9912103.0,12,Florida,Unemployment
2019,M03,March,9915067.0,12,Florida,Unemployment
2019,M04,April,9924507.0,12,Florida,Unemployment
2019,M05,May,9943938.0,12,Florida,Unemployment
2019,M06,June,9973583.0,12,Florida,Unemployment
2019,M07,July,10015016.0,12,Florida,Unemployment
2019,M08,August,10059338.0,12,Florida,Unemployment
2019,M09,September,10098918.0,12,Florida,Unemployment
2019,M10,October,10125431.0,12,Florida,Unemployment
2019,M11,November,10126546.0,12,Florida,Unemployment
2019,M12,December,10121594.0,12,Florida,Unemployment
2020,M01,January,10148929.0,12,Florida,Unemployment
2020,M02,February,10164675.0,12,Florida,Unemployment
2020,M03,March,9873877.0,12,Florida,Unemployment
2020,M04,April,8166411.0,12,Florida,Unemployment
2020,M05,May,8296757.0,12,Florida,Unemployment
2018,M01,January,6.7,02,Alaska,Rate
2018,M02,February,6.7,02,Alaska,Rate
2018,M03,March,6.6,02,Alaska,Rate
2018,M04,April,6.6,02,Alaska,Rate
2018,M05,May,6.5,02,Alaska,Rate
2018,M06,June,6.5,02,Alaska,Rate
2018,M07,July,6.4,02,Alaska,Rate
2018,M08,August,6.4,02,Alaska,Rate
2018,M09,September,6.3,02,Alaska,Rate
2018,M10,October,6.3,02,Alaska,Rate
2018,M11,November,6.2,02,Alaska,Rate
2018,M12,December,6.2,02,Alaska,Rate
2019,M01,January,6.1,02,Alaska,Rate
2019,M02,February,6.1,02,Alaska,Rate
2019,M03,March,6.1,02,Alaska,Rate
2019,M04,April,6.1,02,Alaska,Rate
2019,M05,May,6.2,02,Alaska,Rate
2019,M06,June,6.2,02,Alaska,Rate
2019,M07,July,6.2,02,Alaska,Rate
2019,M08,August,6.2,02,Alaska,Rate
2019,M09,September,6.2,02,Alaska,Rate
2019,M10,October,6.1,02,Alaska,Rate
2019,M11,November,6.1,02,Alaska,Rate
2019,M12,December,6.1,02,Alaska,Rate
2020,M01,January,6.0,02,Alaska,Rate
2020,M02,February,5.8,02,Alaska,Rate
2020,M03,March,5.2,02,Alaska,Rate
2020,M04,April,13.5,02,Alaska,Rate
2020,M05,May,12.6,02,Alaska,Rate
2018,M01,January,23955.0,02,Alaska,Employment
2018,M02,February,23723.0,02,Alaska,Employment
2018,M03,March,23496.0,02,Alaska,Employment
2018,M04,April,23277.0,02,Alaska,Employment
2018,M05,May,23072.0,02,Alaska,Employment
2018,M06,June,22878.0,02,Alaska,Employment
2018,M07,July,22680.0,02,Alaska,Employment
2018,M08,August,22463.0,02,Alaska,Employment
2018,M09,September,22234.0,02,Alaska,Employment
2018,M10,October,22010.0,02,Alaska,Employment
2018,M11,November,21802.0,02,Alaska,Employment
2018,M12,December,21608.0,02,Alaska,Employment
2019,M01,January,21448.0,02,Alaska,Employment
2019,M02,February,21347.0,02,Alaska,Employment
2019,M03,March,21318.0,02,Alaska,Employment
2019,M04,April,21355.0,02,Alaska,Employment
2019,M05,May,21428.0,02,Alaska,Employment
2019,M06,June,21506.0,02,Alaska,Employment
2019,M07,July,21539.0,02,Alaska,Employment
2019,M08,August,21501.0,02,Alaska,Employment
2019,M09,September,21406.0,02,Alaska,Employment
2019,M10,October,21292.0,02,Alaska,Employment
2019,M11,November,21238.0,02,Alaska,Employment
2019,M12,December,21234.0,02,Alaska,Employment
2020,M01,January,20931.0,02,Alaska,Employment
2020,M02,February,20095.0,02,Alaska,Employment
2020,M03,March,18015.0,02,Alaska,Employment
2020,M04,April,45776.0,02,Alaska,Employment
2020,M05,May,42042.0,02,Alaska,Employment
2018,M01,January,331874.0,02,Alaska,Unemployment
2018,M02,February,331455.0,02,Alaska,Unemployment
2018,M03,March,331070.0,02,Alaska,Unemployment
2018,M04,April,330684.0,02,Alaska,Unemployment
2018,M05,May,330286.0,02,Alaska,Unemployment
2018,M06,June,329915.0,02,Alaska,Unemployment
2018,M07,July,329595.0,02,Alaska,Unemployment
2018,M08,August,329316.0,02,Alaska,Unemployment
2018,M09,September,329057.0,02,Alaska,Unemployment
2018,M10,October,328786.0,02,Alaska,Unemployment
2018,M11,November,328499.0,02,Alaska,Unemployment
2018,M12,December,328196.0,02,Alaska,Unemployment
2019,M01,January,327856.0,02,Alaska,Unemployment
2019,M02,February,327502.0,02,Alaska,Unemployment
2019,M03,March,327179.0,02,Alaska,Unemployment
2019,M04,April,326939.0,02,Alaska,Unemployment
2019,M05,May,326774.0,02,Alaska,Unemployment
2019,M06,June,326611.0,02,Alaska,Unemployment
2019,M07,July,326408.0,02,Alaska,Unemployment
2019,M08,August,326119.0,02,Alaska,Unemployment
2019,M09,September,325848.0,02,Alaska,Unemployment
2019,M10,October,325618.0,02,Alaska,Unemployment
2019,M11,November,325568.0,02,Alaska,Unemployment
2019,M12,December,325597.0,02,Alaska,Unemployment
2020,M01,January,325347.0,02,Alaska,Unemployment
2020,M02,February,325323.0,02,Alaska,Unemployment
2020,M03,March,326251.0,02,Alaska,Unemployment
2020,M04,April,293448.0,02,Alaska,Unemployment
2020,M05,May,291045.0,02,Alaska,Unemployment
2018,M01,January,4.5,17,Illinois,Rate
2018,M02,February,4.4,17,Illinois,Rate
2018,M03,March,4.4,17,Illinois,Rate
2018,M04,April,4.3,17,Illinois,Rate
2018,M05,May,4.3,17,Illinois,Rate
2018,M06,June,4.3,17,Illinois,Rate
2018,M07,July,4.3,17,Illinois,Rate
2018,M08,August,4.3,17,Illinois,Rate
2018,M09,September,4.2,17,Illinois,Rate
2018,M10,October,4.3,17,Illinois,Rate
2018,M11,November,4.3,17,Illinois,Rate
2018,M12,December,4.4,17,Illinois,Rate
2019,M01,January,4.4,17,Illinois,Rate
2019,M02,February,4.3,17,Illinois,Rate
2019,M03,March,4.3,17,Illinois,Rate
2019,M04,April,4.2,17,Illinois,Rate
2019,M05,May,4.1,17,Illinois,Rate
2019,M06,June,4.0,17,Illinois,Rate
2019,M07,July,3.9,17,Illinois,Rate
2019,M08,August,3.8,17,Illinois,Rate
2019,M09,September,3.7,17,Illinois,Rate
2019,M10,October,3.7,17,Illinois,Rate
2019,M11,November,3.7,17,Illinois,Rate
2019,M12,December,3.7,17,Illinois,Rate
2020,M01,January,3.5,17,Illinois,Rate
2020,M02,February,3.4,17,Illinois,Rate
2020,M03,March,4.2,17,Illinois,Rate
2020,M04,April,17.2,17,Illinois,Rate
2020,M05,May,15.2,17,Illinois,Rate
2018,M01,January,287902.0,17,Illinois,Employment
2018,M02,February,283689.0,17,Illinois,Employment
2018,M03,March,281780.0,17,Illinois,Employment
2018,M04,April,280592.0,17,Illinois,Employment
2018,M05,May,279521.0,17,Illinois,Employment
2018,M06,June,277957.0,17,Illinois,Employment
2018,M07,July,275816.0,17,Illinois,Employment
2018,M08,August,274454.0,17,Illinois,Employment
2018,M09,September,274484.0,17,Illinois,Employment
2018,M10,October,276074.0,17,Illinois,Employment
2018,M11,November,279035.0,17,Illinois,Employment
2018,M12,December,282161.0,17,Illinois,Employment
2019,M01,January,283311.0,17,Illinois,Employment
2019,M02,February,281276.0,17,Illinois,Employment
2019,M03,March,276802.0,17,Illinois,Employment
2019,M04,April,270974.0,17,Illinois,Employment
2019,M05,May,264612.0,17,Illinois,Employment
2019,M06,June,258443.0,17,Illinois,Employment
2019,M07,July,252166.0,17,Illinois,Employment
2019,M08,August,245850.0,17,Illinois,Employment
2019,M09,September,240317.0,17,Illinois,Employment
2019,M10,October,236208.0,17,Illinois,Employment
2019,M11,November,235583.0,17,Illinois,Employment
2019,M12,December,236218.0,17,Illinois,Employment
2020,M01,January,227789.0,17,Illinois,Employment
2020,M02,February,218785.0,17,Illinois,Employment
2020,M03,March,264127.0,17,Illinois,Employment
2020,M04,April,1050375.0,17,Illinois,Employment
2020,M05,May,955124.0,17,Illinois,Employment
2018,M01,January,6176211.0,17,Illinois,Unemployment
2018,M02,February,6179396.0,17,Illinois,Unemployment
2018,M03,March,6182845.0,17,Illinois,Unemployment
2018,M04,April,6184640.0,17,Illinois,Unemployment
2018,M05,May,6184058.0,17,Illinois,Unemployment
2018,M06,June,6182634.0,17,Illinois,Unemployment
2018,M07,July,6181715.0,17,Illinois,Unemployment
2018,M08,August,6182617.0,17,Illinois,Unemployment
2018,M09,September,6185692.0,17,Illinois,Unemployment
2018,M10,October,6189695.0,17,Illinois,Unemployment
2018,M11,November,6193166.0,17,Illinois,Unemployment
2018,M12,December,6194343.0,17,Illinois,Unemployment
2019,M01,January,6192440.0,17,Illinois,Unemployment
2019,M02,February,6188045.0,17,Illinois,Unemployment
2019,M03,March,6183400.0,17,Illinois,Unemployment
2019,M04,April,6181182.0,17,Illinois,Unemployment
2019,M05,May,6182433.0,17,Illinois,Unemployment
2019,M06,June,6186736.0,17,Illinois,Unemployment
2019,M07,July,6192675.0,17,Illinois,Unemployment
2019,M08,August,6197008.0,17,Illinois,Unemployment
2019,M09,September,6199414.0,17,Illinois,Unemployment
2019,M10,October,6199272.0,17,Illinois,Unemployment
2019,M11,November,6197576.0,17,Illinois,Unemployment
2019,M12,December,6196809.0,17,Illinois,Unemployment
2020,M01,January,6189437.0,17,Illinois,Unemployment
2020,M02,February,6179880.0,17,Illinois,Unemployment
2020,M03,March,6030123.0,17,Illinois,Unemployment
2020,M04,April,5072987.0,17,Illinois,Unemployment
2020,M05,May,5331699.0,17,Illinois,Unemployment
2018,M01,January,3.8,30,Montana,Rate
2018,M02,February,3.8,30,Montana,Rate
2018,M03,March,3.7,30,Montana,Rate
2018,M04,April,3.7,30,Montana,Rate
2018,M05,May,3.7,30,Montana,Rate
2018,M06,June,3.6,30,Montana,Rate
2018,M07,July,3.6,30,Montana,Rate
2018,M08,August,3.6,30,Montana,Rate
2018,M09,September,3.6,30,Montana,Rate
2018,M10,October,3.6,30,Montana,Rate
2018,M11,November,3.5,30,Montana,Rate
2018,M12,December,3.5,30,Montana,Rate
2019,M01,January,3.5,30,Montana,Rate
2019,M02,February,3.5,30,Montana,Rate
2019,M03,March,3.5,30,Montana,Rate
2019,M04,April,3.5,30,Montana,Rate
2019,M05,May,3.5,30,Montana,Rate
2019,M06,June,3.5,30,Montana,Rate
2019,M07,July,3.5,30,Montana,Rate
2019,M08,August,3.5,30,Montana,Rate
2019,M09,September,3.5,30,Montana,Rate
2019,M10,October,3.5,30,Montana,Rate
2019,M11,November,3.5,30,Montana,Rate
2019,M12,December,3.5,30,Montana,Rate
2020,M01,January,3.5,30,Montana,Rate
2020,M02,February,3.5,30,Montana,Rate
2020,M03,March,3.6,30,Montana,Rate
2020,M04,April,11.9,30,Montana,Rate
2020,M05,May,9.0,30,Montana,Rate
2018,M01,January,20068.0,30,Montana,Employment
2018,M02,February,19868.0,30,Montana,Employment
2018,M03,March,19683.0,30,Montana,Employment
2018,M04,April,19521.0,30,Montana,Employment
2018,M05,May,19392.0,30,Montana,Employment
2018,M06,June,19285.0,30,Montana,Employment
2018,M07,July,19185.0,30,Montana,Employment
2018,M08,August,19085.0,30,Montana,Employment
2018,M09,September,18959.0,30,Montana,Employment
2018,M10,October,18818.0,30,Montana,Employment
2018,M11,November,18699.0,30,Montana,Employment
2018,M12,December,18618.0,30,Montana,Employment
2019,M01,January,18568.0,30,Montana,Employment
2019,M02,February,18523.0,30,Montana,Employment
2019,M03,March,18482.0,30,Montana,Employment
2019,M04,April,18448.0,30,Montana,Employment
2019,M05,May,18431.0,30,Montana,Employment
2019,M06,June,18450.0,30,Montana,Employment
2019,M07,July,18514.0,30,Montana,Employment
2019,M08,August,18611.0,30,Montana,Employment
2019,M09,September,18711.0,30,Montana,Employment
2019,M10,October,18757.0,30,Montana,Employment
2019,M11,November,18739.0,30,Montana,Employment
2019,M12,December,18716.0,30,Montana,Employment
2020,M01,January,18678.0,30,Montana,Employment
2020,M02,February,18694.0,30,Montana,Employment
2020,M03,March,19218.0,30,Montana,Employment
2020,M04,April,62181.0,30,Montana,Employment
2020,M05,May,46866.0,30,Montana,Employment
2018,M01,January,506795.0,30,Montana,Unemployment
2018,M02,February,507281.0,30,Montana,Unemployment
2018,M03,March,507839.0,30,Montana,Unemployment
2018,M04,April,508392.0,30,Montana,Unemployment
2018,M05,May,508873.0,30,Montana,Unemployment
2018,M06,June,509288.0,30,Montana,Unemployment
2018,M07,July,509696.0,30,Montana,Unemployment
2018,M08,August,510153.0,30,Montana,Unemployment
2018,M09,September,510687.0,30,Montana,Unemployment
2018,M10,October,511240.0,30,Montana,Unemployment
2018,M11,November,511732.0,30,Montana,Unemployment
2018,M12,December,512115.0,30,Montana,Unemployment
2019,M01,January,512326.0,30,Montana,Unemployment
2019,M02,February,512411.0,30,Montana,Unemployment
2019,M03,March,512569.0,30,Montana,Unemployment
2019,M04,April,512970.0,30,Montana,Unemployment
2019,M05,May,513669.0,30,Montana,Unemployment
2019,M06,June,514618.0,30,Montana,Unemployment
2019,M07,July,515685.0,30,Montana,Unemployment
2019,M08,August,516494.0,30,Montana,Unemployment
2019,M09,September,517014.0,30,Montana,Unemployment
2019,M10,October,517221.0,30,Montana,Unemployment
2019,M11,November,517084.0,30,Montana,Unemployment
2019,M12,December,516978.0,30,Montana,Unemployment
2020,M01,January,517842.0,30,Montana,Unemployment
2020,M02,February,518642.0,30,Montana,Unemployment
2020,M03,March,519559.0,30,Montana,Unemployment
2020,M04,April,458407.0,30,Montana,Unemployment
2020,M05,May,475188.0,30,Montana,Unemployment
2018,M01,January,3.0,27,Minnesota,Rate
2018,M02,February,3.0,27,Minnesota,Rate
2018,M03,March,3.0,27,Minnesota,Rate
2018,M04,April,3.0,27,Minnesota,Rate
2018,M05,May,2.9,27,Minnesota,Rate
2018,M06,June,2.9,27,Minnesota,Rate
2018,M07,July,2.8,27,Minnesota,Rate
2018,M08,August,2.8,27,Minnesota,Rate
2018,M09,September,2.9,27,Minnesota,Rate
2018,M10,October,2.9,27,Minnesota,Rate
2018,M11,November,3.0,27,Minnesota,Rate
2018,M12,December,3.1,27,Minnesota,Rate
2019,M01,January,3.2,27,Minnesota,Rate
2019,M02,February,3.2,27,Minnesota,Rate
2019,M03,March,3.2,27,Minnesota,Rate
2019,M04,April,3.2,27,Minnesota,Rate
2019,M05,May,3.2,27,Minnesota,Rate
2019,M06,June,3.2,27,Minnesota,Rate
2019,M07,July,3.2,27,Minnesota,Rate
2019,M08,August,3.2,27,Minnesota,Rate
2019,M09,September,3.2,27,Minnesota,Rate
2019,M10,October,3.3,27,Minnesota,Rate
2019,M11,November,3.3,27,Minnesota,Rate
2019,M12,December,3.3,27,Minnesota,Rate
2020,M01,January,3.2,27,Minnesota,Rate
2020,M02,February,3.1,27,Minnesota,Rate
2020,M03,March,2.9,27,Minnesota,Rate
2020,M04,April,8.7,27,Minnesota,Rate
2020,M05,May,9.9,27,Minnesota,Rate
2018,M01,January,93058.0,27,Minnesota,Employment
2018,M02,February,92363.0,27,Minnesota,Employment
2018,M03,March,91672.0,27,Minnesota,Employment
2018,M04,April,90573.0,27,Minnesota,Employment
2018,M05,May,89392.0,27,Minnesota,Employment
2018,M06,June,88334.0,27,Minnesota,Employment
2018,M07,July,87325.0,27,Minnesota,Employment
2018,M08,August,87151.0,27,Minnesota,Employment
2018,M09,September,88272.0,27,Minnesota,Employment
2018,M10,October,90540.0,27,Minnesota,Employment
2018,M11,November,93366.0,27,Minnesota,Employment
2018,M12,December,95989.0,27,Minnesota,Employment
2019,M01,January,97926.0,27,Minnesota,Employment
2019,M02,February,99004.0,27,Minnesota,Employment
2019,M03,March,99465.0,27,Minnesota,Employment
2019,M04,April,99433.0,27,Minnesota,Employment
2019,M05,May,99100.0,27,Minnesota,Employment
2019,M06,June,98972.0,27,Minnesota,Employment
2019,M07,July,99489.0,27,Minnesota,Employment
2019,M08,August,100280.0,27,Minnesota,Employment
2019,M09,September,101076.0,27,Minnesota,Employment
2019,M10,October,101771.0,27,Minnesota,Employment
2019,M11,November,101928.0,27,Minnesota,Employment
2019,M12,December,101893.0,27,Minnesota,Employment
2020,M01,January,98778.0,27,Minnesota,Employment
2020,M02,February,96125.0,27,Minnesota,Employment
2020,M03,March,88826.0,27,Minnesota,Employment
2020,M04,April,266971.0,27,Minnesota,Employment
2020,M05,May,302741.0,27,Minnesota,Employment
2018,M01,January,2968564.0,27,Minnesota,Unemployment
2018,M02,February,2970767.0,27,Minnesota,Unemployment
2018,M03,March,2973525.0,27,Minnesota,Unemployment
2018,M04,April,2976186.0,27,Minnesota,Unemployment
2018,M05,May,2978174.0,27,Minnesota,Unemployment
2018,M06,June,2979644.0,27,Minnesota,Unemployment
2018,M07,July,2981142.0,27,Minnesota,Unemployment
2018,M08,August,2983142.0,27,Minnesota,Unemployment
2018,M09,September,2985670.0,27,Minnesota,Unemployment
2018,M10,October,2988502.0,27,Minnesota,Unemployment
2018,M11,November,2991361.0,27,Minnesota,Unemployment
2018,M12,December,2993761.0,27,Minnesota,Unemployment
2019,M01,January,2995382.0,27,Minnesota,Unemployment
2019,M02,February,2996333.0,27,Minnesota,Unemployment
2019,M03,March,2997265.0,27,Minnesota,Unemployment
2019,M04,April,2999023.0,27,Minnesota,Unemployment
2019,M05,May,3002006.0,27,Minnesota,Unemployment
2019,M06,June,3006047.0,27,Minnesota,Unemployment
2019,M07,July,3011020.0,27,Minnesota,Unemployment
2019,M08,August,3015505.0,27,Minnesota,Unemployment
2019,M09,September,3019383.0,27,Minnesota,Unemployment
2019,M10,October,3021790.0,27,Minnesota,Unemployment
2019,M11,November,3021641.0,27,Minnesota,Unemployment
2019,M12,December,3021131.0,27,Minnesota,Unemployment
2020,M01,January,3023966.0,27,Minnesota,Unemployment
2020,M02,February,3025204.0,27,Minnesota,Unemployment
2020,M03,March,3005502.0,27,Minnesota,Unemployment
2020,M04,April,2799493.0,27,Minnesota,Unemployment
2020,M05,May,2765258.0,27,Minnesota,Unemployment
2018,M01,January,4.2,24,Maryland,Rate
2018,M02,February,4.1,24,Maryland,Rate
2018,M03,March,4.1,24,Maryland,Rate
2018,M04,April,4.1,24,Maryland,Rate
2018,M05,May,4.0,24,Maryland,Rate
2018,M06,June,4.0,24,Maryland,Rate
2018,M07,July,3.9,24,Maryland,Rate
2018,M08,August,3.9,24,Maryland,Rate
2018,M09,September,3.8,24,Maryland,Rate
2018,M10,October,3.8,24,Maryland,Rate
2018,M11,November,3.8,24,Maryland,Rate
2018,M12,December,3.8,24,Maryland,Rate
2019,M01,January,3.8,24,Maryland,Rate
2019,M02,February,3.7,24,Maryland,Rate
2019,M03,March,3.7,24,Maryland,Rate
2019,M04,April,3.7,24,Maryland,Rate
2019,M05,May,3.7,24,Maryland,Rate
2019,M06,June,3.6,24,Maryland,Rate
2019,M07,July,3.6,24,Maryland,Rate
2019,M08,August,3.6,24,Maryland,Rate
2019,M09,September,3.5,24,Maryland,Rate
2019,M10,October,3.4,24,Maryland,Rate
2019,M11,November,3.4,24,Maryland,Rate
2019,M12,December,3.4,24,Maryland,Rate
2020,M01,January,3.3,24,Maryland,Rate
2020,M02,February,3.3,24,Maryland,Rate
2020,M03,March,3.3,24,Maryland,Rate
2020,M04,April,10.1,24,Maryland,Rate
2020,M05,May,9.9,24,Maryland,Rate
2018,M01,January,134030.0,24,Maryland,Employment
2018,M02,February,133137.0,24,Maryland,Employment
2018,M03,March,132067.0,24,Maryland,Employment
